,Unnamed: 0,NUTS,YEAR,MONTH,Mean_MAX_T,Mean_MIN_T,Mean_AVG,Mean_Pre,Mean_Snow,Var_MAX_T,Var_MIN_T,Var_AVG,Var_Pre,Var_Snow,Kur_Max,Kur_Min,kur_mean,kur_pre,kur_Snow,Cov_Temp_Pre
20876,20877,PL821,2018,9,20.3987865052032,9.60203972989224,14.9963313110838,2.09390334153114,0.0,25.1967753169135,14.123713388698,15.194441828016,10.3033143977989,0.0,-1.12804504325285,1.02943334949759,-0.739001734710888,0.394639138502375,0.0,0.444016456902449
20877,20878,PL821,2018,10,16.3287220140369,5.8603381149453,11.0895170581138,1.67244363679882,0.0,27.0300992284721,7.72165086785371,9.60563047779972,10.6804213149311,0.0,-1.42143968299793,-0.264899935223388,-1.01057835529793,1.9100006485601,0.0,-4.79716430916234
20878,20879,PL821,2018,11,8.9708484676476,1.89677866883903,5.42914965844769,0.709014234137151,0.357496162685009,67.1654508279975,31.9694974048037,43.381696550593,1.85940915756514,0.427416150733269,-1.56299329655729,0.395739737551596,-1.10473729309353,2.15155182633169,0.928191726699015,-0.0241111448050094
20879,20880,PL821,2018,12,1.31583624606933,-2.01429138346839,-0.352465251435247,1.68909771990221,3.33593251191368,5.48352558775121,13.4621545332932,8.22549527669803,1.96247122706679,6.85917704031397,-0.6039891204585,3.41007060668602,1.41025543047254,-1.3620254858964,-1.11422858420321,2.18276727555063
21228,21229,PL822,2018,1,2.2854816992449,-2.25279467093251,0.01846420187693,0.492976626491317,1.6141228237646,8.45176356233913,9.47883440931094,7.98981227626738,0.976523511290651,10.6217049847129,-1.1147155150069,-0.626022413709327,-1.10041705577317,7.45428496981041,4.56721969817566,0.310355516496521
21229,21230,PL822,2018,2,-1.28994017516585,-5.66146327863278,-3.47811430658412,1.62358559424857,11.6954200920373,19.7258338886795,31.7170475334898,23.2879173746645,11.6744467347926,17.9233296549082,0.167373603429759,-0.506924411823208,-0.171026173563432,6.66545471003471,1.67435817632411,6.76561906114516
21230,21231,PL822,2018,3,4.42221154863978,-3.67263498333528,0.373227129113532,1.42450514109316,4.28841147251362,53.0527909330883,59.1216594302364,52.5087954949906,8.69169121461712,18.6299828372696,-1.14003165201206,-0.691024388909083,-0.907013156053905,13.1649219366627,-1.46458055689123,3.05820835472356
21231,21232,PL822,2018,4,20.4651872285754,7.90454550642546,14.1849777816261,0.747775878333912,0.0,25.0390512376565,13.486259961623,13.0321933127962,3.12607242468181,0.0,0.323451617187037,0.194080215867528,0.332672991131171,11.668390564481,0.0,-1.30698093060559
21232,21233,PL822,2018,5,23.107712548765,10.7782236791101,16.9413454280462,1.82323682735956,0.0,15.0179743620029,6.06312019400062,7.71329090636357,14.0934371930388,0.0,-0.881208577653127,-0.404219542330474,-1.07951883249441,4.18065449753896,0.0,-4.34520473121819
21233,21234,PL822,2018,6,23.8086291050186,13.4377278241914,18.6274372277316,3.27552233584221,0.0,17.3204560164463,6.9267727483882,9.20821844033417,17.8598941445751,0.0,-0.843821765004673,-0.796523872487604,-1.05085671407979,0.300561933670318,0.0,-2.09598524207782
21234,21235,PL822,2018,7,25.2017538995021,15.5757981803784,20.3918943654371,3.59210242650022,0.0,9.79869493093264,5.14367619669208,5.37959334980672,17.292782442215,0.0,0.5734471467302,-0.0905963931042453,1.54422912538229,-0.105375824899327,0.0,0.583573738801965
21235,21236,PL822,2018,8,26.2091100834695,15.1846501391128,20.690647277482,2.13071443430151,0.0,11.6227015079607,5.16042431866209,5.68140161571625,15.6429728277129,0.0,-0.0398049741768838,-0.383834948417578,0.0410296787484947,3.86198709750075,0.0,2.55364412446502
