,Unnamed: 0,NUTS,YEAR,MONTH,Mean_MAX_T,Mean_MIN_T,Mean_AVG,Mean_Pre,Mean_Snow,Var_MAX_T,Var_MIN_T,Var_AVG,Var_Pre,Var_Snow,Kur_Max,Kur_Min,kur_mean,kur_pre,kur_Snow,Cov_Temp_Pre
4679,4680,PT16F,2018.0,12.0,15.5619639829363,8.3925465794842,11.9843459464469,0.956824634473703,0.0,2.72808247259659,3.14655239824115,1.5453952734954,6.30018556329702,0.0,-0.2345946408318,-0.334339203478783,-0.911206742511152,5.76282649997021,0.0,-0.204218654110484
5028,5029,PT16G,2018.0,1.0,12.2782351851835,5.26016133194307,8.76424974439203,3.10235107033443,0.0,6.87869393046476,8.14590556354054,5.21782567648049,25.0509988740708,0.0,-0.819041611193775,-0.714776583581882,-1.26328700941894,0.906935909912871,0.0,-1.21509812020705
5029,5030,PT16G,2018.0,2.0,12.4372227954902,3.62365421690241,8.02452005142744,3.41965336454708,0.0,8.10044011922312,8.81733502671513,6.31978983639792,89.2971417885759,0.0,-1.14603179736866,-0.774311794183304,-1.30269149329484,7.65176310812904,0.0,-3.74145414200297
5030,5031,PT16G,2018.0,3.0,12.4671050550627,5.39451183736165,8.92427108705155,11.889779082355,0.0,4.37941864345666,4.88606413778695,2.62387174707094,140.457647536037,0.0,1.94237601407956,0.0208988583257632,-0.103123731115277,-0.34807193171541,0.0,4.4024777032582
5031,5032,PT16G,2018.0,4.0,17.4026512229131,7.88574523037719,12.635521253962,5.00418745819239,0.0,28.6439418643494,8.8450115443669,15.4831673287182,52.0697693836349,0.0,-1.33095680470765,-1.0157872231188,-1.27459142127819,1.2958706526371,0.0,-12.3977123362917
5032,5033,PT16G,2018.0,5.0,20.8626229639301,9.90010720590857,15.3733391031479,1.24585812705016,0.0,12.7024176738638,6.30510100932668,6.66163617404941,10.4373478593881,0.0,-1.35215958729937,-0.643433607319686,-0.511482989327425,14.3815743550904,0.0,1.55818261307937
5033,5034,PT16G,2018.0,6.0,23.2990869100896,13.3414349910854,18.3136123545712,2.92044099144907,0.0,27.9354114583593,7.30941325731647,14.6986402310173,26.6845533683673,0.0,-1.29441890825154,-1.11610826723983,-1.23494634495749,5.29245659506762,0.0,-4.7281284850089
5034,5035,PT16G,2018.0,7.0,25.8249750807206,14.6491405527677,20.2313110962813,0.224691569214304,0.0,6.05811390182096,2.20928760589324,2.93537190620195,0.622955322992625,0.0,-0.011532857873267,-0.232354808929936,-0.378033607674336,11.4492501664337,0.0,-0.577508240110634
5035,5036,PT16G,2018.0,8.0,31.2463350100513,16.5602542162943,23.8984190307598,0.0352233624713282,0.0,18.435375038058,10.282573693431,12.5686822158675,0.016336370532141,0.0,-0.670043760075903,0.323255642377656,-0.220134801037215,20.2240940872896,0.0,-0.0321322576887253
5036,5037,PT16G,2018.0,9.0,29.7749753568954,15.8156410096445,22.7898222874196,0.30207141292728,0.0,6.19542468135113,3.32613810077671,4.07895139521578,0.708028461309898,0.0,-0.312186632630735,0.461280617529845,-0.283676523549685,6.96956507830777,0.0,0.373103316218525
5037,5038,PT16G,2018.0,10.0,21.3227224535321,11.0096552278047,16.1587396371751,1.56848072858348,0.0,27.3896651016376,11.3175543613609,16.4959297348161,8.23510205144332,0.0,-0.423892840837648,0.831201869868225,-0.0708502669508659,2.00222787751013,0.0,-3.81545112915007
