,Unnamed: 0,NUTS,YEAR,MONTH,Mean_MAX_T,Mean_MIN_T,Mean_AVG,Mean_Pre,Mean_Snow,Var_MAX_T,Var_MIN_T,Var_AVG,Var_Pre,Var_Snow,Kur_Max,Kur_Min,kur_mean,kur_pre,kur_Snow,Cov_Temp_Pre
1428,1429,ITC14,2018.0,1.0,4.86117522669779,-0.506082944320486,2.17818197327481,4.4835493956146,35.4972695234896,2.81208958082966,2.36510464622647,1.91698676585854,38.7870602359724,85.2146182465946,-0.444452730080567,-0.674090908215535,-0.764722479562068,1.85599067121124,-0.639697948553164,0.497351455802937
1429,1430,ITC14,2018.0,2.0,1.68222858794165,-4.43971871718653,-1.37811814527394,0.761997883842037,47.2111422383814,8.91768071150579,11.1603140078651,8.92294045066413,2.00923874516572,25.5326167509207,1.12519194598034,1.42503444575403,1.84831814380017,5.60396000000774,-0.925312865749159,0.61602283724219
1430,1431,ITC14,2018.0,3.0,6.22911761179057,-0.553917073237225,2.8386775752762,3.1995711978626,43.2810029973213,8.11990391801213,7.47645034803602,5.86186887752988,30.9950946551287,60.3726610337386,-0.516278606040007,-0.138224276783012,0.348515269112697,4.60225571553338,0.268229725555177,3.59644689566179
1431,1432,ITC14,2018.0,4.0,15.1139385461887,5.76133721461238,10.4391149830915,3.04660930372161,12.7643828169536,21.7543480059845,8.96596061533016,13.1244914190205,39.4571718852823,212.915752297648,-1.39355791398768,-1.10754838174139,-1.52690727571807,4.62366016621421,-0.962235761755092,-6.84788052895868
1432,1433,ITC14,2018.0,5.0,17.6345469077461,8.8304762476809,13.2277406843926,2.96601056212211,2.61694652856911,11.2204814822231,3.75135579932192,6.34768025345714,13.2031644869307,28.6038705327517,-0.540454902884165,-1.07444030945579,-0.704834894759934,2.96892678977199,1.24883742944514,1.21507485842621
1433,1434,ITC14,2018.0,6.0,22.116192318783,11.9910771393009,17.0570045001411,1.70779441669326,0.0,5.49173916623527,2.90127099260854,2.83534352649917,19.0373781878521,0.0,-0.279306675548161,-0.293796166476451,-0.34354243844984,9.75044901315906,0.0,-0.462906641298306
1434,1435,ITC14,2018.0,7.0,25.1512027914186,14.045451399021,19.6052046392475,1.95753274764561,0.0,5.17267657354041,2.06679707959212,2.86391980756231,11.8360702668933,0.0,0.469781012235428,-0.58163281229293,-0.324919225383702,6.4547472798013,0.0,0.335515230844666
1435,1436,ITC14,2018.0,8.0,24.7185293169601,14.6245044914979,19.670703686925,3.17984783607392,0.0,11.5692997375798,4.73640145816556,6.62415358783201,23.6066044947406,0.0,0.662160100007052,1.10852886916703,-0.383145315231689,2.51305803850854,0.0,0.517664736814022
1436,1437,ITC14,2018.0,9.0,20.8939694942296,11.3704723263545,16.1315298052654,1.08268309054478,0.0,7.19813426843278,4.8139138106207,5.03754551738917,4.6781869806194,0.0,-0.668373167241333,-0.497093711890024,-0.63096202023277,3.87095467402074,0.0,-0.334047744037232
1437,1438,ITC14,2018.0,10.0,15.4389620972413,7.73168451953093,11.5839621897292,6.10167852963124,0.368217162020583,15.9668666494965,4.33012865081805,7.29354577126421,220.013358092447,0.95540914996861,-0.409900865871755,-0.976435707239008,-0.117649273939699,5.00673213474827,3.59851285060954,-24.4068699485931
1438,1439,ITC14,2018.0,11.0,8.29980890682745,3.49458899728092,5.90026255471509,3.16287750167271,1.2560003262629,10.1739363029033,11.5105239445417,10.2821617855931,32.0468994066824,5.71654980890039,-0.901621369981046,-1.47272028371634,-1.34109470142571,3.81524806722072,6.48511999087846,3.16662497486273
1439,1440,ITC14,2018.0,12.0,5.19157984089755,-0.963721611646922,2.11775949452435,1.98006026241738,8.06242644470292,10.7782423652956,9.02702469872978,9.45977683062504,10.0049908436156,13.7324221747502,-1.33266463736016,-1.12896182889479,-1.21811023430492,1.24954737951943,-1.24127060465504,2.22150471569767
1788,1789,ITC15,2018.0,1.0,9.75312598439842,1.46198476585773,5.59489367533183,1.42303676949014,0.0257300535141534,5.78636727411916,11.9410291502875,4.20536803842104,7.83073367325264,0.0183086699461486,-0.53934238102652,-0.747186304979163,-0.486599698445783,3.91085492654866,24.0050152914791,0.263202336231537
1789,1790,ITC15,2018.0,2.0,7.12470830740937,-0.465880537393689,3.31310582084222,0.708746150344679,0.429710137985008,9.96191972072989,12.2803105213494,7.48615849046644,2.47821813785078,0.288782843264975,-0.272792600120312,-0.3506889368479,1.01838299993474,4.26135216825009,0.611199670321346,-0.368617786719428
1790,1791,ITC15,2018.0,3.0,10.9530580918798,3.16672781790439,7.04929489762632,3.90890318905715,0.663295964582606,20.6018391248273,11.8616286620187,10.2107763920788,50.4972704410212,3.65940352137379,-0.534336871427497,-0.877873164137805,0.455088662774379,3.99035932217906,9.50068001672469,0.309697978542739
1791,1792,ITC15,2018.0,4.0,20.5134276002806,9.09719615302031,14.7899220727917,3.70165853722887,0.0,25.651573120944,10.5963106366125,13.8749777833271,78.8829963809281,0.0,-1.1262789818387,-0.154491409022504,-1.5632054744301,11.7139319182838,0.0,-15.3035680072501
1792,1793,ITC15,2018.0,5.0,23.30002141553,13.3078930504615,18.2898571636364,2.71547785051054,0.0,12.2636281821799,5.03414507440694,6.89544651695502,13.2705824517656,0.0,0.145662044758605,-1.15876750894251,-0.40413894462408,0.473627887104553,0.0,-0.256595525509938
1793,1794,ITC15,2018.0,6.0,27.768131035318,16.6692295668964,22.2103779633564,0.882738977864866,0.0,4.44308265402253,3.48360193650134,2.78084500834788,6.33566049485065,0.0,-0.381234306370461,-0.357871012047498,-0.611743265809338,14.9654730460313,0.0,-0.226307443128791
1794,1795,ITC15,2018.0,7.0,30.6293477785952,18.8014095336188,24.6975077680722,2.46480721509001,0.0,3.82006755010663,2.63058691590967,1.73224745435937,34.7532791534184,0.0,0.494534249956291,-0.900754255640208,-0.278037287959541,9.82817494638249,0.0,1.28085475101822
1795,1796,ITC15,2018.0,8.0,30.6195719278302,18.8637141944872,24.7338838344641,2.74505041827229,0.0,9.53084532321354,6.23576556758416,6.23586972564991,27.3613784965845,0.0,0.888415622622853,0.251057852809658,-0.545617267203496,4.18891759409158,0.0,-4.39797812461238
1796,1797,ITC15,2018.0,9.0,26.6060906540253,15.3230734888067,20.9528118347679,0.65342056049956,0.0,8.23763379198015,9.20154258103959,6.78340760650824,2.99007579324326,0.0,-0.0354291862976139,1.20463172274728,-0.483013943405971,6.89534136911499,0.0,-1.17081084190706
1797,1798,ITC15,2018.0,10.0,20.4349390759147,10.9597239166451,15.6816523567067,5.10353866203221,0.0,13.093073701993,5.86811004153156,3.88261388090443,139.298714866898,0.0,-0.390214053960733,-0.118209267438506,-0.515420852794445,3.76902944871132,0.0,-9.02087914749366
1798,1799,ITC15,2018.0,11.0,12.4546321247871,7.20969844442889,9.81466590294661,3.16132619003967,0.0,12.1856409997257,21.9078506732898,15.0109481488241,26.9917124831764,0.0,-0.974680039755446,-1.32263098609121,-1.12403461896469,4.14592594485721,0.0,2.82745079057897
1799,1800,ITC15,2018.0,12.0,9.20848076079391,-1.08363464884231,4.04467769394015,0.505876594387424,0.0628518462589872,20.025842059003,6.08367155048584,9.54985936786378,2.73826656105818,0.100350831440099,-1.05692961291977,0.0799237142469447,-1.15839660641395,17.0351659724919,23.575156638509,-0.840577562366323
2148,2149,ITC16,2018.0,1.0,8.49369332883739,1.47475160990582,4.98071808637845,2.96721650546742,20.4093387186219,4.72273080939618,3.2202515925809,1.9979503983127,67.7798211598994,33.5057232596418,-1.1169486542482,-0.202682309784672,-0.593506256306155,13.5408486177925,2.08964987985287,2.35681760705436
2149,2150,ITC16,2018.0,2.0,5.12911938641812,-2.00884534389545,1.55617246110114,1.38325361083129,25.185431389387,9.42576781576753,9.06746336394915,7.56320032122904,4.72457978466757,49.1135008673808,0.226259945180211,1.86915075246133,2.4587541403604,0.766448915213081,0.531574260669081,-0.13147145545531
2150,2151,ITC16,2018.0,3.0,8.91470897052588,1.73621569903869,5.3246211675046,2.71779621627521,3.49502141675881,17.6761223102643,8.06773768604955,10.7769008271344,18.6152036069993,49.3830468272259,-0.160404562296687,0.852000946520691,0.976799504246813,1.94183924408653,1.66466076372873,-4.24995187494879
2151,2152,ITC16,2018.0,4.0,17.7396010023246,7.90124028995233,12.8181272432606,2.40571359362797,2.48569018235363,20.9731202578672,7.18298568007539,12.1953645477936,24.6347908981093,71.50790259082,-1.2535301200952,-1.55858954214579,-1.51879089066998,5.6037700827196,8.68174211598516,-9.64427819013718
2152,2153,ITC16,2018.0,5.0,19.6163538956305,10.7636186596615,15.1853638558514,5.58604295892807,0.0123916415154817,12.3700092263917,5.51759876451076,7.42779116464918,32.2487464731708,0.0023007341481883,0.142679891800979,-0.519315632028158,0.155064733138107,-0.336254482720935,9.70770869805303,1.32888465756292
2153,2154,ITC16,2018.0,6.0,24.8318202944707,14.6858548320524,19.7534329507086,2.13922905147849,0.0,8.76890363091895,2.45940376665363,4.17132633916418,15.8479361624157,0.0,0.0268394238899718,-0.661824897534133,-0.906153926850247,2.7419521713942,0.0,-4.31853329630049
2154,2155,ITC16,2018.0,7.0,28.2361994883977,16.5760348621764,22.4008706620842,2.06962705621398,0.0,3.3742943897744,1.79202747716662,1.65980762738673,13.1718192501839,0.0,1.22114589280855,0.517631742407688,0.354629594684706,3.29030504173228,0.0,-0.946790441777474
2155,2156,ITC16,2018.0,8.0,28.0752162098983,16.8178396881834,22.4429159747356,1.37756325770837,0.0,5.62361200274188,5.2344877038208,4.49166236813776,6.27577073724266,0.0,0.0483767452285453,0.754674544231621,-0.548869217251436,9.36435756240768,0.0,1.1688520919675
2156,2157,ITC16,2018.0,9.0,24.5835853507998,13.4982901878151,19.0386437589664,1.28161409159438,0.0,4.79166705841325,4.88652865375049,4.06324217239046,6.64215599601314,0.0,-0.6079691835001,-0.389139379823404,-0.79098732540775,2.65222275233672,0.0,-0.358846804784468
2157,2158,ITC16,2018.0,10.0,17.867559337368,9.7152836740837,13.7867951442303,4.82321656893252,0.0010006219470479,16.3649442348105,5.12657919489568,6.52343749922496,116.237923811231,2.36587440692936e-05,-0.162597910872355,-0.213780587488527,1.14198957207326,5.90492072719728,22.9572278680755,-16.4306912144855
2158,2159,ITC16,2018.0,11.0,10.7359140697732,5.11977900369166,7.92206430518103,2.91454774748559,0.207736926981943,9.72073222493297,12.0876593506839,9.60730590579856,33.7155831896094,0.136273519056842,-0.745675065854427,-1.24138980656888,-1.00778381394974,4.93410632001512,0.499938897282967,3.59784966734544
2159,2160,ITC16,2018.0,12.0,8.89683212755843,0.7615587304021,4.82483056383566,0.372599928590514,3.45079250270323,17.4808436996179,5.32280130220814,9.66291298172471,1.9766060144005,30.5344486944441,-1.44195613698515,-0.810805366926628,-1.52226036531198,21.1210844184775,7.32064017722324,-1.18070933389368
2508,2509,ITC17,2018.0,1.0,10.6310869947838,3.32848680717947,6.9781480165313,1.96292932278231,0.0,4.79683162065405,5.95535483905551,2.29202181981241,20.7726643244248,0.0,-0.709153810754467,-0.397830599433136,-0.353566223270692,10.0481374959224,0.0,3.3656070565541
2509,2510,ITC17,2018.0,2.0,7.67361288078793,1.22531913217694,4.45297710610491,1.8670973261781,0.0556238372899503,9.0587023356788,7.84818990960763,6.51520343312156,9.37072004739551,0.0440136548400804,-0.378088598537254,1.27683268346562,1.64766876196399,4.69217968705996,10.716103138592,-0.296539135814545
2510,2511,ITC17,2018.0,3.0,11.2634617979359,3.8393514265197,7.55441323529505,2.96677239748765,0.671948791772531,18.436385991417,8.49173467525371,10.0050289630477,38.8454755786396,3.42748255195256,-0.209617121973749,-0.0648403239545376,0.9430668020707,5.76621257998657,4.24690195055126,-2.60967468077452
2511,2512,ITC17,2018.0,4.0,20.1530027959696,10.0741858278872,15.1124453226981,2.40707569419738,0.0,25.1156768105565,8.11132654378262,13.4587559292628,39.6991816271415,0.0,-1.24446553128542,-0.959554263864485,-1.60624017219052,12.6617973853917,0.0,-10.9191997891018
2512,2513,ITC17,2018.0,5.0,22.9716718814035,13.9045353187144,18.4373299995888,4.44411753270115,0.0,9.91419830401737,5.21454534888211,6.62897509469202,30.2817129981477,0.0,0.361931957833096,-0.824199758573174,-0.197675843977692,2.24779333024922,0.0,2.05927436180041
2513,2514,ITC17,2018.0,6.0,27.3968654660436,17.5324030866888,22.4686153929995,1.32013992475457,0.0,5.09206708013048,2.65155007327,2.94187673255683,6.5179892094537,0.0,-0.306035839909891,-0.581446962104779,-0.839619202661511,3.58864756811682,0.0,-1.17872434476283
2514,2515,ITC17,2018.0,7.0,30.3142308140011,19.9100192153632,25.1114124833252,2.47800882149168,0.0,2.93975708045368,1.8868800149364,1.36523621137748,23.4688155820126,0.0,0.398647193093578,0.976429153349645,-0.0189645160055618,7.88415523653651,0.0,-0.880065533677249
2515,2516,ITC17,2018.0,8.0,30.7902261464267,20.213164267364,25.4985082060544,3.09768659331001,0.0,7.02425407094015,5.51295379670957,5.39627179325238,39.2802689596464,0.0,0.282886952463132,-0.0554211027202234,-0.773548218859798,3.23070981372829,0.0,-3.38548624080832
2516,2517,ITC17,2018.0,9.0,26.6616861681552,16.5341493728463,21.6022162742151,1.94208622567236,0.0,6.15855345301095,6.90411394815819,5.58896868724741,19.8551854810283,0.0,0.010218185332032,0.343779626610921,-0.28814044888169,5.43119416679093,0.0,-0.277048228414404
2517,2518,ITC17,2018.0,10.0,20.5636847006127,12.3986437902262,16.4864574124214,3.65277296236827,0.0,11.8881711079206,4.23239073302198,4.45747625155208,79.8019044592777,0.0,-0.222364378742762,-0.583024981744143,0.496104516547079,6.08779723507772,0.0,-11.556361263778
