,Unnamed: 0,NUTS,YEAR,MONTH,Mean_MAX_T,Mean_MIN_T,Mean_AVG,Mean_Pre,Mean_Snow,Var_MAX_T,Var_MIN_T,Var_AVG,Var_Pre,Var_Snow,Kur_Max,Kur_Min,kur_mean,kur_pre,kur_Snow,Cov_Temp_Pre
89982,89983,DEA19,2018,7,28.0539054367243,15.9236414554327,21.9674384377046,0.526349201193634,0.0,13.5732788222542,8.04257961388507,9.49217894508704,2.96091422739349,0.0,0.257917273626497,-0.694416685554798,-0.403895426949594,11.8003443313039,,-0.777449694281803
89983,89984,DEA19,2018,8,25.4781311081003,15.3085029853254,20.3717744322077,1.50676302210007,0.0,22.0832643696467,9.71553622762499,13.1693895701121,6.69160538517421,0.0,-0.729646340387326,-0.475440213390038,-0.751434395485628,5.40964361983682,,-0.254577070105213
89984,89985,DEA19,2018,9,20.7094483203567,11.9225151171896,16.2825906662902,1.50238431508606,0.0,20.4440539477657,16.663733962458,15.713720434574,12.414710264519,0.0,-0.665263404859969,-0.970008688785368,-1.08928531993498,6.48870796010245,,-0.550585770247885
89985,89986,DEA19,2018,10,16.7660978639066,9.81241490151115,13.2647474694161,1.07671646763206,0.0,37.1147243797671,20.9628802867791,26.6387341608162,5.01664754840368,0.0,-1.15308744390239,-1.12748781046043,-1.07843282443936,5.02896142911973,,-5.96643592347473
89986,89987,DEA19,2018,11,10.0379875116649,4.79433140236943,7.3907263167802,0.753234245297002,0.0,18.0073777012837,16.8951780603146,15.458766531476,2.84348356457564,0.0,-0.718736873931925,-1.51759963574246,-1.36003840828089,5.04971315178529,,1.79526635631699
89987,89988,DEA19,2018,12,7.17504075038456,4.14080947298431,5.63794349887229,4.28917979228596,0.0005190153280742,11.9062923406872,11.7590445598692,11.1748244708392,40.2081925939653,8.3506842340579e-06,-0.789021348712557,-0.804545499596223,-0.946507604745271,2.32852701683462,24.1904266389178,12.4535587157921
90336,90337,DEA1A,2018,1,6.92142410250854,3.42502731908239,5.15653056335404,3.53870967741935,0.0,5.74625847164041,4.93586009059079,4.5572887466917,19.7457849462366,0.0,-0.57376668153192,-0.803753653761413,-0.794046800921291,1.2106022788824,,0.107850579026482
90337,90338,DEA1A,2018,2,2.49468453592994,-2.73405727289273,-0.137034203136275,0.521428571428571,0.0357142857142857,7.63076499014327,8.17394842612057,7.2110311855396,0.95137566137566,0.0357142857142857,0.0465465189167795,-0.395156943212352,0.0085061139376643,0.935028316288444,21.2104591836735,0.947942131481112
90338,90339,DEA1A,2018,3,8.02452599367593,1.25926637293833,4.63022845060424,2.16774193548387,0.109677419354839,23.7459731502045,21.1424174595006,19.7466480579869,10.0495913978495,0.292903225806452,-0.613771154691955,-0.720875438827917,-0.584673711903581,0.222671732837596,23.2449396316015,3.51472742696599
90339,90340,DEA1A,2018,4,17.9780617538589,9.12687251286292,13.5377261514876,1.85666666666667,0.0,26.2988814635303,13.0165597724153,15.5932100606616,7.52116091954023,0.0,-0.549382253745749,-0.118447291377755,-0.463223612251378,-0.0992476642505671,,-1.73685132631222
